id,y
28553636,1
28613867,1
28583823,0
28603806,1
19987585,1
28573880,1
28773769,1
28773767,1
28583752,1
28783571,0
28643674,0
28643769,1
28553657,1
28733833,1
28553671,1
28683851,1
28653868,1
28543919,1
28763846,1
28713589,1
28643754,1
28683732,1
28753804,1
28773733,1
28544061,1
28543968,1
28512900,1
28713764,1
28693910,1
28673820,0
26147525,1
28603876,1
28553645,1
28693679,1
28633685,1
28713940,0
28583122,1
28723806,1
28703541,0
27060066,1
21991573,1
28743700,1
28683796,1
28723889,0
28573741,1
28773688,1
28593856,1
28743683,1
28432653,1
28673890,1
28682775,1
28573746,1
28783668,1
28752637,1
28573803,1
28544002,1
28593912,1
28703512,1
28723857,0
28733823,1
28553685,0
26299852,0
28613839,1
28753791,0
28693766,1
28633777,0
28583674,1
28543294,1
28553716,1
28673880,0
28563987,0
27040176,1
28723853,1
28573750,1
28723735,1
28573837,1
28553728,1
28763862,0
28733822,1
28773796,0
28713806,1
28583746,1
28643768,1
3807549,0
28603835,0
28703532,1
28623661,0
28783767,1
28543934,1
28713912,0
28563652,1
28733817,1
28723893,1
28573860,1
21150935,1
28613882,1
28783807,1
28543957,1
28643834,1
28573640,1
28763789,0
28613763,1
28713805,0
28773786,0
28773751,1
27542400,0
27512376,1
28783439,1
28583578,1
28542609,0
28613279,1
28773419,1
27612032,1
28653621,1
28032625,0
28773405,1
28633615,1
28763581,1
28563598,1
28583604,1
28653652,1
28653701,1
28553479,1
28573526,0
28703258,1
28663464,1
28713479,1
28773486,1
28582823,0
27701428,1
27931974,1
28753532,1
28713631,1
27572141,0
28693594,0
28713587,1
28563640,1
28703395,1
28593693,1
28732791,0
27180233,1
28643586,1
28763498,1
28573463,0
28763599,0
28643662,1
28633478,1
28563736,0
28743398,1
28573610,1
28713358,1
28623121,1
13297682,1
28593675,1
28623382,1
22632539,1
28673642,1
28663492,1
28783215,1
28593582,1
28773540,1
28673602,0
28643668,1
28593640,1
28623436,1
28232038,0
28783534,1
28753524,1
28773437,1
28653572,0
28613704,1
28623423,1
27541879,1
28663434,1
28593560,0
28553575,1
28693686,1
28553008,0
28772844,0
28643493,0
28362682,0
28703394,0
28643656,1
28613636,1
28733010,1
28723652,1
28732763,0
28763479,1
28713461,1
28542957,1
27972031,1
19657793,0
28653551,0
28673598,1
28733459,0
28673739,1
28743444,0
28623394,1
28653375,1
28742927,1
10765656,0
28603284,0
28623229,1
28673357,1
28242544,1
28633352,1
28733333,1
28633441,1
28783283,0
28673380,1
28593363,1
28763363,1
28643356,1
28633390,1
28743334,0
28633452,1
25157600,1
28623294,1
28713245,1
28643217,1
28693487,1
28553346,1
28553349,1
28713294,1
8958468,0
28772905,1
28673478,0
26197945,1
28683369,1
28733249,1
28673312,1
28743239,0
28622769,1
28573334,0
26077740,1
28553206,1
28703326,1
28623255,0
28723520,1
28593358,0
28603321,1
28783256,0
28603487,1
27731164,1
28783219,0
28573421,1
28743309,1
28752799,1
28583434,1
27520777,1
28763342,1
28662910,0
27502159,0
28673464,0
28682696,1
27502096,1
28643362,1
28593526,0
28623235,1
28713217,1
28743324,0
28783252,0
27542470,1
28623215,0
28693472,0
28633358,1
28543155,0
28603470,0
28603492,1
28543624,1
28713297,1
28783376,1
28773336,1
28773378,0
28583408,0
28723538,1
28773358,1
28743229,1
28733369,1
28713334,1
28743241,1
28773368,1
28573386,1
28563358,0
18514773,1
28543605,1
28742739,1
28673318,1
28773249,0
28593445,0
28723487,1
28603397,1
28583343,1
28042148,1
28613395,1
28623217,1
28573328,1
28633301,1
28603436,1
28553304,0
28553230,0
28783377,1
28613480,1
28663363,1
28543598,0
28603523,0
28673190,1
28563305,0
28653232,1
28613181,1
28712826,1
28613196,1
28573109,1
26378084,1
27400187,0
28753253,0
28593306,1
28703208,1
28543488,1
28713113,1
27590677,1
28553097,1
28543368,1
28703225,1
28733208,0
28673291,1
28633284,0
28723297,1
28653209,1
28212072,1
28733143,1
28713179,1
28613241,1
28613262,0
28593188,0
27522164,1
28553155,1
28693368,1
28733187,0
28773143,1
28723332,1
28573295,1
28563297,0
28573209,0
16101972,1
28693247,1
28142338,1
28633193,1
28733102,1
26889965,1
28673121,1
28773206,1
25167748,1
28643182,0
28733157,1
28693352,1
28573267,1
28743166,1
28662626,1
28733066,0
28172507,0
28783167,1
28573199,0
28693375,0
28593145,1
28573254,1
28583235,1
28703073,1
27511674,0
28593217,1
28783177,1
28593021,0
28563299,1
28653181,1
28583313,1
28703189,0
28673135,1
28643251,1
28603249,0
28693236,0
28763244,1
19216050,1
28733158,1
28623075,1
28773106,1
28683208,1
28692633,1
28573271,1
28683210,1
28663149,1
28543437,1
28633269,0
28733223,1
28573179,0
28653218,1
28152122,1
28542956,0
28633020,1
27891993,1
28542958,0
28482856,1
27240418,1
28502622,1
28593040,1
28763157,1
28583155,1
28723104,1
26388739,1
28772933,0
28653029,1
28583018,1
28763037,1
28702964,1
28743005,1
28643071,1
28543338,1
28702984,1
28573070,1
28602965,0
28763141,1
27642276,0
28703072,1
28703015,1
28682951,1
28342817,0
28632978,1
28563026,1
28602983,1
28763123,1
28543252,1
28583008,1
28633006,1
28782607,1
28723237,1
27542057,1
28552966,1
28703055,1
27069803,1
28603072,0
28723262,1
28723221,1
28582844,1
28633081,1
28662962,0
28613054,1
28603007,1
28742969,1
28772903,1
28733002,1
28543300,0
26990174,1
28543373,1
28703018,0
28743010,1
28643170,1
20792271,1
28703031,1
27541645,1
28733015,1
28723114,0
27552334,1
28733019,0
28583137,1
28622845,1
28472635,0
28583029,1
28553016,1
28723266,1
28632983,1
28723142,0
28563128,1
28703095,1
28613052,0
27521270,1
28703001,1
28723058,1
28543157,1
28782912,1
28662971,1
28543243,0
28713018,1
28642945,0
28672640,1
28692867,1
28742768,1
28592955,1
28652944,0
28762866,1
28542887,1
28682943,1
28712822,1
28782802,1
28062570,1
28632955,1
28512623,0
28632836,1
28632885,1
28722843,0
27771918,1
28772803,1
27520658,1
28702803,1
28642838,0
28702850,1
28762841,1
26820040,1
28602840,1
28712813,0
28672731,1
28562877,1
28402732,1
28662825,1
28692921,0
27621558,0
25386955,1
28682833,1
28752960,1
28362722,1
28752981,1
28172408,1
28642812,0
28542931,1
28712864,1
28722944,0
28632818,1
28722936,0
26190231,1
28692882,1
28772807,0
27542352,1
28692988,1
28532439,1
28672835,1
28752839,1
28592883,1
691328,0
28672925,0
28642871,1
28222182,1
28752860,1
28662815,0
28612953,0
28712765,1
28552868,0
28732823,0
28702760,1
28612934,0
28722904,1
28562963,1
28682834,0
28462777,1
28712907,0
28642771,0
28702875,1
19196854,1
28542890,0
28642839,1
28782868,1
28582926,1
28582971,1
28752856,1
28682979,1
28543105,1
28332649,1
27000080,1
28622843,1
28722834,1
28692854,1
28672932,1
28542820,1
14738959,0
28292425,1
28662817,1
27430289,1
28632913,1
28732904,1
28572835,1
28642757,1
28302844,1
28662712,1
28712695,1
28762735,1
28732760,0
28582721,1
28172272,1
28021999,0
28702674,1
28072260,0
28572726,1
28682698,0
28782725,1
28762708,0
28232169,1
28182452,1
28162168,1
28222583,0
27691728,1
22333378,1
28622736,1
28632703,0
28572714,0
28592686,0
28732722,1
28722736,1
28422578,1
28052418,1
28472804,0
27520352,1
26260187,1
28632713,1
28592730,1
28712660,1
28562737,0
28562781,1
28722720,1
28742734,1
28702702,1
28692723,1
27582106,1
28782740,0
28582710,0
27592128,1
28572745,1
28712739,1
28752748,0
28772717,1
28582758,0
28712676,1
28722723,0
28612696,1
28732693,0
28552736,1
28692720,0
11684570,1
28632707,1
28742675,1
28612684,1
28772608,1
28742592,1
27671472,1
28742629,1
28702590,1
28682572,1
28702604,1
28452499,1
26198258,1
28602698,1
28382596,1
28542655,1
28622598,0
28772672,1
28602658,1
20108252,1
28161970,0
24786281,1
27782087,1
28592618,1
28512912,1
28632623,0
28682613,1
28472905,1
28772621,1
28292768,1
27610962,1
28662623,0
28712622,1
28372716,1
28072008,0
28582616,0
28552660,1
28422940,1
28782600,1
28552621,1
28672678,0
28602631,1
28392858,0
20067508,1
28632649,0
28742604,1
28772629,1
28722619,1
28572686,1
28522826,1
28191973,1
28542614,0
28482452,1
27600641,1
28502897,1
28552582,1
28622565,1
28422914,1
28142846,0
28742580,0
28492882,1
28402829,1
28482925,1
28322869,1
28392920,0
28512666,1
27600666,1
16221781,1
28662593,0
28482916,1
28602613,1
28502922,1
28512886,1
28422905,1
28552576,1
28492950,1
27501088,1
28762569,1
28422942,1
28382925,1
27040259,1
9765682,0
28702578,1
28353030,0
28362908,1
28302955,1
28392916,1
28552588,1
28112706,1
28722587,1
28572586,0
28422854,1
28512880,1
28392861,1
28362846,1
28352898,1
27812034,1
28422851,1
28312806,1
28362868,1
13067070,1
28302925,1
28432777,0
28472834,1
28412802,0
28332797,1
28362840,1
28452845,1
28412797,1
28522648,1
28352906,1
28292832,1
27571478,1
28292754,0
26228048,1
28402747,1
28332848,1
28402722,1
28462813,1
28292788,1
28352900,1
28452847,0
28522798,1
28152591,0
28462809,1
28122466,1
28512561,1
7954865,1
28072365,1
28512822,1
28512815,1
26098001,1
28322806,1
28292799,1
27511827,0
27632164,0
28492692,1
28292798,1
28502804,1
28522759,0
28332756,1
28442746,1
28422801,1
28081984,1
28382803,1
28462594,1
27692181,1
28372757,1
28312741,1
28532555,1
28302835,1
26409664,1
28102162,1
27630866,0
28342751,1
28302853,1
28482778,1
28332747,1
28412764,1
28322830,1
28402694,0
28342756,1
28352818,1
26219473,1
27630834,1
28522700,1
28512696,1
28452669,1
28422748,0
28442710,1
28452545,1
28442673,1
28442647,1
27651788,1
27641830,1
25566786,1
28302823,0
28432681,0
27380268,1
28262305,0
25967472,0
28292740,1
28102206,0
28292694,0
28362719,1
28392782,1
28302776,0
28432641,1
28512697,1
28512731,1
28352721,1
28082006,1
28422651,1
28332551,0
28532659,0
28292666,0
26189447,0
28312592,0
28462617,1
27099922,1
28462616,0
28402597,1
28402566,1
26909749,1
28452612,1
28502660,1
28402551,1
28032732,1
28442616,0
28492580,0
15411183,0
28302682,1
28402550,1
28372621,1
28412657,1
28442638,0
28452641,0
28312568,1
27571917,1
28322597,1
28382490,1
28292596,0
28532585,1
28522471,1
19145616,1
28482589,1
28222146,0
28422581,1
28352596,0
28502593,1
28362604,0
28462569,0
28512567,1
28292538,0
28422579,1
28452532,0
28172508,1
28312553,0
28292608,1
26399351,1
28452512,1
28352622,1
28032426,1
28352613,1
19687193,1
28342557,1
28452535,1
28392616,1
28422557,1
28422576,0
28322611,1
28432539,1
28482559,1
28292569,0
28522585,1
28412561,1
28382447,1
28442563,1
28462570,1
27640890,0
21201014,0
28512570,1
28382585,1
28442543,0
28502576,1
28442520,1
27650863,1
28292564,1
28462521,1
28482577,0
28292574,1
28492509,1
28372540,1
28372568,1
28502652,1
27069866,0
28362457,1
28432477,1
28482506,1
28062341,1
28462505,1
28252476,1
28302486,1
28412526,0
20692144,1
28402482,0
28422492,1
28132120,1
28482471,1
28422496,1
28322505,1
28442423,1
28402469,1
17853093,1
28402479,1
28492485,1
28322455,1
27502283,1
28302526,1
28302531,0
28402460,1
28122228,1
28332467,1
28032700,1
28532481,1
28412535,1
28372474,0
28302542,0
27500411,1
19097258,1
28382473,0
28502420,1
27551879,1
28112691,1
28092469,1
28192690,0
28222467,1
28122491,1
27691557,1
20731198,1
28202778,1
28502472,1
28492418,1
28362413,0
28432456,1
28202761,1
28252146,0
28352436,1
12665382,1
28402445,1
28242605,0
28442430,1
28302413,1
28292421,1
28082286,0
28242602,1
27150113,1
28372426,1
28112704,1
28212427,1
28132671,1
28122468,1
28232549,1
28512423,0
28112718,1
28132690,1
28232521,1
28122498,1
27520736,1
28392464,1
28142911,1
28062827,1
28252676,1
28382425,1
28072090,1
28232488,1
28152556,0
28162512,1
27812124,1
28132620,1
28142138,1
28072369,1
28042487,1
28162623,1
28222646,1
28092434,1
28082327,1
28262712,0
28081992,1
28132544,1
28152476,1
28151986,1
28152116,1
28212361,1
28162574,1
28222628,1
27521577,1
27621337,1
28122357,1
17844715,1
28132638,1
28222627,1
28112666,1
28122081,1
23373081,1
27931966,1
28112633,1
28082309,0
28102480,1
28232465,1
27671483,1
28132615,1
28162495,1
28242559,1
28042539,1
28042534,0
28052612,1
28252572,1
28102534,1
26649306,1
28082303,1
28072387,1
28262683,0
28232286,1
28192434,0
28262272,1
28222392,1
28162436,1
28252436,0
28142733,0
28262223,0
27632341,1
28102375,1
28222553,0
28102293,1
15430312,1
27891981,1
28242379,1
27702335,1
28262274,1
28142731,1
28222455,1
24114644,1
28102242,1
28162353,1
28082269,1
28062651,1
27811969,1
27610793,1
15431041,1
28042221,1
28192471,1
28222274,1
28072334,1
28192292,1
28252409,1
28042338,1
27532080,1
28252144,1
28042219,1
20349337,1
28252350,1
28222233,1
28172389,1
27822021,1
28232298,1
27562470,1
28162133,1
27632107,1
28072224,0
28052496,1
28232234,1
28182484,1
28252396,1
28222477,1
7535270,1
28072179,1
28012055,0
28042272,1
28152033,1
28122281,1
28242328,1
28272396,1
28112469,1
28172409,1
28112502,1
28092301,1
28262377,0
28162288,0
27672247,0
28082277,0
28262429,1
11374667,1
17765058,1
9787904,1
28102484,1
28202541,1
28202450,1
28102330,1
28052464,1
28142529,1
28132405,1
28122147,1
28102277,1
28052374,0
28062231,0
28142331,1
27741235,1
27532362,1
20691779,1
28042156,0
28092235,1
28212176,1
28172121,1
27652433,1
28242092,0
26317665,1
28182276,1
28132227,1
28062211,1
28222240,0
28212076,0
28042228,1
27492314,1
28112288,1
28122060,1
28242097,1
28252279,0
28242046,1
28132191,1
28142535,1
28132153,1
28262159,0
28132112,1
28192100,1
28202379,1
28252077,1
28252178,1
28042129,1
28032261,1
28252391,1
27522474,1
28152086,0
28132066,1
28192241,0
28202313,1
28222228,1
28132340,1
28202134,1
28172208,0
28032387,1
27912003,1
28112141,1
28052238,1
28272296,0
28182158,1
28192110,1
28102140,1
28212093,1
28082072,1
28142188,1
28172250,0
28112312,1
28142438,1
28092155,0
28032148,0
28122125,0
28142416,1
28062118,1
28152141,1
28242087,0
28252105,1
28062284,0
28162089,1
28032104,1
28152093,1
28162165,1
28132155,1
28182148,0
28252153,1
28202223,0
28192200,1
28222241,1
28132205,1
28262220,1
28052325,0
28182185,0
28272264,1
28162095,1
28062013,1
28072033,1
28041977,1
28081978,0
28262111,1
28122010,0
28222078,1
28182089,1
26699513,1
28191982,1
28072048,1
28092051,1
27552323,0
28042000,1
28082018,1
28142051,1
27532710,1
1430108,1
28242004,0
27551629,1
28141997,1
27902104,0
28182066,1
28221999,1
27512234,1
28062011,0
28091974,1
28141984,1
27642343,1
28052069,1
13727346,1
16582350,1
27731977,1
28182084,1
28252008,1
28101963,1
28112007,1
28072050,1
28082028,1
28252043,1
28242030,1
28121988,1
28041992,0
27552103,1
28142059,1
27652080,0
28072047,1
28252006,1
28101976,1
28032029,1
28031986,1
28271976,1
28232048,1
28222079,1
28111962,1
28151995,0
28142101,0
27792013,1
28272070,1
28262006,0
27852001,0
28001993,1
27902025,0
27822039,0
28012108,1
27912023,1
27791985,1
28012056,1
27942040,1
27642230,1
27721966,1
27520564,1
27942025,1
27952065,1
27872049,1
27942053,1
28002035,1
27952076,0
27711212,1
27572152,1
27981980,1
28012078,1
27541293,0
27912031,1
27731608,1
27942014,1
27932061,1
27791993,1
28012019,1
27542339,1
27492107,1
28012037,1
27782004,1
27611868,0
27962030,1
27571331,1
27942024,1
27672455,1
27962036,1
27982097,0
27891987,1
27812009,0
27532688,1
27652376,1
27642548,1
27612492,1
27562464,1
27682342,1
26970004,1
27712537,1
27821978,1
27562531,1
27500625,1
27821975,1
27921971,0
27672412,0
27532650,1
27561952,0
27881969,1
27702358,1
27851963,1
27621470,1
27582395,1
27682353,1
27582374,1
27572269,1
27662368,1
27652379,1
27681630,1
27100118,1
27702350,1
27582389,1
27831987,1
27522504,0
27532704,0
27582382,1
27580992,1
27621881,1
27622461,1
27612240,1
27542484,1
27632375,1
27602388,1
27572253,0
27851989,1
27512294,1
27931980,0
27571944,0
27731084,1
27722366,0
27692334,0
27562493,0
27572293,1
27612469,1
27652332,1
27522386,0
27652310,0
27531675,0
27712446,1
27492246,1
27502421,1
27502426,0
27652321,0
27502452,1
27672098,1
27652333,1
27642346,0
27562398,1
27631935,1
27702308,1
27662302,1
27642400,1
26007729,1
27562377,1
27501128,0
27662277,1
27562376,0
27642396,0
27522399,1
27662271,1
27622018,1
27702314,1
27542404,1
27722270,1
27542370,0
27592168,1
27542340,1
27592137,1
27722285,1
27621786,1
27170142,1
27662237,0
27522390,1
27662261,1
27622369,0
27601132,1
27552310,1
27512317,1
27510908,1
27582286,1
27522184,1
27552291,0
27492237,1
27712408,1
27622226,1
27070056,1
27602159,0
27492168,1
27532463,1
27512111,1
27642166,1
27660948,1
27631987,1
27652221,1
27502271,1
27502356,0
27682106,1
27722161,0
27600506,1
27682147,1
27652274,1
27562261,1
27532436,0
27612354,1
27632236,0
27702172,1
27652236,0
27492198,1
27712418,1
27691532,1
27562265,0
27532525,1
27532548,1
27572068,0
27542288,1
27592115,1
27552045,1
27622255,1
27712399,1
27602205,1
27542158,0
27682141,1
27702255,1
27562300,0
27652184,1
27552147,1
27562277,1
27592059,1
27522289,1
27532375,1
27662195,1
27702138,1
27662167,1
26749843,1
27702207,0
27500584,1
27692151,1
27541856,1
27532358,0
27542194,0
27622144,1
27602060,1
27521813,1
27712299,1
27512097,1
27681651,1
27540347,0
27591961,0
27722090,0
27732244,1
27562139,1
27732234,1
27552087,0
27512117,0
27492088,1
27671554,0
27502254,1
27622120,1
27540740,1
27552027,1
27672146,1
27692019,1
27642210,1
27672143,1
26340508,1
27632073,1
27662123,1
27562151,1
27732280,1
27672166,0
27652122,1
27582133,1
27512115,1
27702118,1
27540917,1
27551975,1
27652187,1
27581760,0
27552114,0
27612214,1
27632063,1
27642158,0
27581932,0
27702137,1
27602061,1
27700721,1
27532422,1
27712252,1
27602108,0
27602121,1
27531861,1
27522113,1
27512053,0
27562091,1
27602130,1
27722111,0
27692061,1
27692114,1
27492064,1
26017437,1
27570657,1
27552078,0
27512125,1
27562147,1
27602142,1
27602032,1
27522138,0
27682028,1
27660572,0
27562169,1
27602165,0
27139914,1
27642019,1
27541944,1
27631521,1
27661461,1
27571941,1
27721299,1
7078530,1
27601996,0
27390253,0
27612093,1
27532256,1
27542043,1
27631957,1
27712238,1
27532255,1
27601962,1
27551893,1
27490546,1
27532264,0
27591913,1
27581963,1
27531311,1
27691926,1
27491970,1
27591633,1
27681975,0
27642036,1
27492037,0
27721991,1
27691954,1
27611819,1
27661942,1
27551115,1
27642081,1
27732125,1
27701991,1
27571909,0
27502131,0
27440140,1
27601822,1
27651884,1
27691871,1
27611545,1
27541866,0
27701814,1
26228161,1
27541924,1
27691860,1
27511906,0
27571841,0
27502005,1
27491865,1
27532062,1
27532095,0
27521951,1
27732064,1
27720895,1
27532015,1
20729442,1
27641969,1
27651848,1
25167069,0
27621674,0
26397874,1
27491479,1
27562000,1
27501847,0
27591801,1
27561934,1
27581915,1
27651857,1
27581909,0
27551806,1
27541464,1
27641955,1
27460213,0
27621983,1
27701901,1
27521998,1
27661879,1
27501999,0
27661880,1
27731354,1
27551770,1
27119879,1
27641906,0
27641840,1
27661476,1
27681773,1
27651776,1
27650922,1
27501871,0
27631817,0
27531956,1
24074602,1
27570558,1
27531910,0
27521816,1
27721749,1
27571788,1
27691761,0
27501893,0
27671839,1
27621834,1
27541846,1
27551772,1
26879518,1
27711968,1
27711988,1
27631836,1
27651758,1
27691763,1
27491753,0
27611912,0
27711951,0
27671852,1
27551373,1
27551729,0
27731957,1
27711994,0
27511847,1
27671803,1
27571676,1
27651809,1
27681752,1
27712000,1
27712005,1
27551728,1
27501639,1
27631771,1
27721860,1
27650925,1
27532009,1
27691801,1
27671759,1
27521474,1
27661765,1
27501904,1
27541741,0
27641650,1
27531902,1
27631726,0
27531880,1
27531900,1
27671705,1
27561740,0
27621709,0
27501743,1
27631721,1
27731790,1
27501700,1
27731794,1
27711872,1
27681672,1
27631678,1
27511684,0
27551594,1
27511725,1
27601687,1
27661653,1
27491669,1
27661442,1
27661667,1
27641767,1
27531874,1
27651641,1
27581293,1
27731844,1
27059739,1
27661704,0
27521797,1
27701723,1
27641758,1
27611797,1
27671712,1
27681649,1
13488157,1
27561722,1
27731831,1
26529446,1
27561577,1
27671576,0
27691229,1
27711775,0
27571555,1
27581479,1
27581507,1
27521631,1
27611653,0
27711776,1
27731770,1
27501662,1
27651334,1
27541571,1
27550554,1
27631604,1
27730455,0
27551543,0
27611694,1
27611638,0
27511668,1
27671520,1
26820272,1
27581510,1
27651035,1
27531727,0
27671577,1
27721119,1
27641704,0
27681586,0
27671636,1
27701496,1
27721695,1
27541539,1
27731557,1
27551554,0
26880000,1
27510566,0
27571462,1
27671630,1
27671317,1
27701513,1
27571463,0
26980091,1
27611673,1
27491561,1
27591502,1
27561626,1
27521626,0
27641637,0
27541514,1
27621221,1
27591554,0
27060033,1
27531773,1
27721664,1
27721237,1
27551242,1
27731641,1
27731562,0
11966265,0
27591440,0
27581438,1
27681395,1
27651141,1
27601464,0
27591461,1
27681441,1
27610416,1
27731604,1
27561588,1
27591471,1
27581390,1
27551458,1
27531582,1
27501183,0
27721566,1
27630411,1
27621027,1
27581378,1
27531679,1
27611572,1
27601447,1
27521584,1
27711149,0
27501539,1
27561515,1
27641545,1
27671473,1
27701430,1
26980346,1
27621548,1
27521279,1
27631541,1
27049848,1
27711392,1
27731624,0
27641524,0
27581412,0
27140117,1
27491383,1
27731500,1
27731438,1
27501386,1
27521399,1
27380452,1
27621365,1
27681338,0
27601229,1
27691453,1
27681299,1
27551334,0
27631381,1
27501420,1
27541362,1
27680980,1
27491450,0
27551293,0
27561402,1
27701328,1
27591283,1
27611376,1
27731442,1
27701353,1
27701337,1
27671368,1
26269153,1
27551281,1
27721479,1
27661403,1
27731505,1
27631049,0
27490840,1
27731385,1
27611456,1
27521466,1
27671270,0
27541290,0
27691261,1
27531515,0
27700591,1
27651246,1
27511355,1
27601305,1
27551183,1
27651287,1
27721366,0
27641292,1
27521370,1
27651255,1
27731401,1
27711428,1
27541225,1
27671278,1
27601246,0
27491318,1
27631300,1
27511359,1
27601282,0
27521360,1
27531389,1
27501319,0
27691239,0
27721310,1
27531435,0
27691298,0
27701170,1
27681172,0
27571225,1
27651262,1
27531441,1
27581233,0
27571151,1
27621232,1
27561375,1
27561142,1
27511250,1
27541040,1
27551109,1
24845571,1
27591047,0
27661173,1
27370292,1
27691141,1
27670802,1
26900220,1
27731327,0
26769930,1
27661117,1
27631176,1
27641240,1
27531145,1
27721174,1
27561274,1
27511165,1
27511233,1
27521266,1
27711293,0
27611201,0
27531263,0
27530597,1
27711333,1
27561207,1
27541223,1
27541155,1
27661205,1
27491196,1
27531213,0
27541147,1
27501246,1
27491169,1
27591134,0
27660578,1
27551065,1
27551070,0
27641212,1
27551156,0
27531201,1
27531270,0
27510949,1
27721209,1
27671239,0
27680999,1
27511217,1
27631224,1
27611231,0
27380242,1
27531184,1
27541111,1
27611054,1
27661078,1
27631044,1
27531166,1
27650975,1
27601016,1
27731019,1
27601090,1
27541090,1
27711125,0
27581020,1
27541047,1
27531123,0
27650992,1
27681000,1
27731024,1
27641155,1
27541063,0
27671151,1
27650995,1
27590987,0
27621095,1
27580978,1
27611111,1
26999945,1
27541025,1
27701052,1
27521083,0
27611173,1
27711127,1
27531171,1
27590996,1
27531142,1
27680995,1
27731100,0
27641174,0
27600444,1
27521124,1
27561123,1
27540831,1
27531179,1
27511072,1
27531173,0
27711139,1
27721128,1
27691069,0
27521090,1
27501198,1
27671045,1
26319810,1
27570778,1
27610972,1
27460196,0
27590916,1
27060166,1
27660996,0
27720954,1
27550942,1
27600982,1
26479553,0
27610973,0
27560592,1
27641031,1
27600966,1
27680882,0
27340120,1
27580977,1
26200681,1
27680533,1
27500958,1
27570949,0
27540886,1
27570940,1
27700911,0
27700934,0
27520939,0
27600928,1
27690977,1
27070079,1
27640980,1
27490928,1
27560985,1
27500938,1
27540910,1
27600870,1
27710971,1
27560959,1
27690950,1
27390220,1
27560956,1
27630932,0
27070160,1
27600918,1
27710540,0
27610951,1
27490870,1
27540876,1
27640936,1
27530860,1
27680797,1
27700869,1
27660878,1
27640935,1
27550816,1
27730797,1
27230227,1
27490884,1
27630912,1
27560883,1
27520840,0
27610859,1
27520875,0
27590776,1
27630881,1
26850325,1
27149983,1
27560854,1
27650836,1
27720868,1
27540761,1
27640870,1
26879934,1
27700827,1
27550764,1
27070102,1
27700757,1
27660845,0
27460128,1
27660811,1
27690833,1
27730746,0
27700759,1
27690816,1
27600773,1
27680715,1
27640788,1
27600582,0
27560810,1
27700694,1
27570722,1
11896410,1
27590687,1
27690772,1
27400153,1
27710775,0
25207214,1
27660761,1
27710776,1
26449601,1
26018019,0
27500753,1
26970034,1
25307797,0
26379766,1
27610791,1
27680661,1
27730647,1
26800040,1
27600679,1
27680585,0
27660674,1
27590647,1
27560693,1
27630693,1
27540667,1
27620707,1
27710726,1
27520698,1
27720729,1
27650708,1
27550673,0
27720674,1
27580635,1
27730681,1
27710747,0
27580671,0
26780051,1
27550666,0
27560454,1
27580651,1
27600671,0
27510495,1
26939575,1
27270338,0
27640655,0
27640674,1
27510716,1
27640647,1
27680558,1
27520670,1
27730639,1
26800227,1
27590570,1
27230221,1
27590545,0
27560613,1
27500572,1
27670606,1
27620646,1
27510613,1
27700586,1
27560511,1
27490563,1
27059859,1
27540342,1
27510354,0
27700515,1
27540332,1
27270322,1
27590505,1
26229999,1
27660512,1
12776079,1
27620487,1
27540569,0
27720536,1
27600535,0
27550477,1
27700516,0
26058334,1
27280383,1
27370082,0
27730503,1
27580459,1
27550479,1
26909910,1
26569511,1
27110150,1
27720439,0
27500469,1
27030133,0
27690480,1
27670499,1
27290375,1
27510524,1
27610468,0
27700439,0
27670496,1
27550492,1
27330369,1
27510432,1
27490407,0
27600392,1
27720445,1
27490434,1
27660424,1
26749556,0
27670440,1
27560397,1
25797134,1
27710446,1
27620444,0
27490451,1
27250342,1
27370176,0
27650424,1
27610407,1
27530426,1
26709975,1
27610395,0
27490387,0
27710441,1
27690335,1
27530398,1
26739465,1
27490362,1
27640356,1
27260318,0
6935232,1
27250294,1
27560333,1
27580364,1
27530360,1
27650332,0
27310342,1
27670341,1
27640319,1
27700368,1
27590352,1
27710375,1
27570360,1
27650321,1
26940291,1
27680330,1
27500339,1
27620352,0
27520329,1
27650384,0
27570333,1
27610342,1
26889997,1
27230411,1
26709997,1
27430445,1
27300384,1
27220383,1
27250419,0
27260406,1
27360441,1
26539509,1
27270364,1
27460420,1
27400441,1
27420446,1
27410463,1
27450439,1
27390461,1
27360403,1
27250397,1
27390497,0
27380462,1
27350418,1
27640317,1
27280410,1
27400379,0
26800280,1
26479382,1
27430472,1
27230385,0
26170804,1
27380380,1
27320400,1
27310311,1
27310360,0
27410356,1
27410367,1
27230247,1
27290384,1
27340392,0
27430334,0
27220354,1
27300372,1
27420247,1
27450432,1
22381796,1
27380144,1
27180054,1
27260359,0
27280346,1
27420348,1
27330343,1
27380418,1
27260345,1
27440370,1
27260389,1
27420327,1
27380419,1
27140197,0
27430369,1
27330407,1
26860178,1
27270361,1
27270231,1
27310265,1
27460271,0
27320265,1
26819956,0
27430305,1
27360304,1
27330276,1
27440295,1
27310237,1
27390330,1
27160218,1
27330286,1
27280271,1
26980339,1
27260301,1
27220297,1
23924776,0
27340282,1
27250301,1
27240126,1
27400275,0
27410317,1
27350341,0
27460275,1
27340269,0
26909824,1
26398925,1
27390286,1
27310170,1
27420222,1
27400111,1
27220161,1
27430178,1
27450258,0
27420240,1
27350186,1
